"post","author","comment","upvotes"
"A lovecraftion creature on fire, chasing people in Disneyland. 🐙🔥🤼🏰 (the happiest place on earth) 😉","","",""
"John Lennon eating brussel sprouts","","",""
"Dobby dribbling a basketball","","",""
"Osama bin Laden in Animal Crossing","","",""
"The sorting hat on Joe Rogan","","",""
"Hodor on American Idol","","",""
"Cursed... not sure what this means and I'm scared","","",""
"a first person shooter based on the film prince of egypt","","",""
"Grogu @ The Capitol Riot","","",""
"randy savage playing basketball on the moon","","",""
"Big Chungus in Super Smash Bros","","",""
"What it feels like to chew 5 Gum","","",""
"George Bush eating broccoli","","",""
"Faker shopping at a Walmart","","",""
"Leonardo Da Vinci swagger","","",""
"roomba in half life 1","","",""
"The newest Hatsune miku crossover","","",""
"Minions in Fallout 3","","",""
"Larry the cucumber by HR Giger","","",""
"bernie sanders boxing max with logan paul box boxing","","",""
"""Where the dame da hell am I?!""","","",""
"Mrs Maisel has a marvelous life","","",""
"Pope baptizing Baby Yoda","","",""
"Dumbledore toilet paper","","",""
"dr. strange super saijayin 3","","",""
"Challenger accident Lego set","","",""
"android 18 in code lyoko","","",""
"Orthodox Jews skateboarding 🤘","","",""
"gaming gramophone","","",""
"Jesus Christ Selfie Superstar","","",""
"r2d2 winning a gold medal in the olympics","","",""
"Stephen Hawking in Mario Kart","","",""
"Precious moments thanos","","",""
"Hitler mowing the lawn of an average American suburban house","","",""
"do what you feel","","",""
"Guy Fieri Happy Meal Toy","","",""
"The predator","","",""
"among us themed wall clock","","",""
"koopa troopa in fortnite universe","","",""
"look at him go","","",""
"Homies paying respect to a birthday cake","","",""
"Shrek as WWE Champion","","",""
"Cat Wearing Warhammer 40k Armor","","",""
"Wii Sports Cockfighting","","",""
"Stephen Hawking in Tekken 3","","",""
"WINKY WINS! WINKY WINS! WINKY WINS!","","",""
"Jerma baking a cake","","",""
"Gandalf eating Ramen noodles","","",""
"Average human","","",""
"Baked Beans Wellington","","",""
"Mr Potato Head at a fashion show","","",""
"putin kissing obama","","",""
"Alf playing dodgeball with Robocop/punk rock jar jar","","",""
"Hospital IV filled with Mountain Dew","","",""
"A cat receiving a presidential medal of freedom","","",""
"Handsome Squidward painted by Van Gogh","","",""
"Donkey Kong listening to black metal","","",""
"Clone troopers Egyptian mural","","",""
"Hobbit Jedi","","",""
"Fisher Price My First Capitol Riot","","",""
"Ron Swanson at a gay pride rally","","",""
"The Muppets Take Normandy, theatrical release poster","","",""
"Lil Nas X as a member of Gwar","","",""
"Jimmy Fallon is a demon","","",""
"Medieval painting of Breaking Bad","","",""
"Ronald McDonald does a kegstand","","",""
"Ronald Mcdonald having a hard conversation with his father","","",""
"Viking longship attacked by giant rubber duck","","",""
"Muppet Pulp Fiction","","",""
"President Elmo","","",""
"Yeah","","",""
"slenderman at mcdonalds birthday party","","",""
"Jesus in tekken 7","","",""
"This is for what we came for, right?","","",""
"Gritty delivers State of the Union address","","",""
"Virgin Mary smoking a hookah","","",""
"A potato dressed like Donald Trump","","",""
"Monster High Bong","","",""
"gru fighting with cops","","",""
"Homer Simpson as an Oblivion NPC","","",""
"💩 by Salvador Dali [a worthy final entry in my poop emoji series]","","",""
"This is what it’s like when worlds collide","","",""
"swiss cheese toilet paper","","",""
"D’oh my 😏","","",""
"No wall ??","","",""
"Bigfoot on American Idol","","",""
"Columbo in Pokemon","","",""
"gandalf at the kkk parade","","",""
"among us moon landing with soviet union flag","","",""
"sofa being driven by a priest","","",""
"you don't belong here lil fella","","",""
"conan obrien as an anime character","","",""
"Gangster Moai","","",""
"John Wick in The Office","","",""
"💩 by Picasso","","",""
"Bernie Sanders in Street Fighter V","","",""
"Paddington Leads Communist Revolution","","",""
"Your vehicle's warranty has expired","","",""
"Elephant shopping at Walmart","","",""
"🥚","","",""
"chick hicks robs a store","","",""
"Boris Johnson hits the dab","","",""
"Some of my Dall-E creations lol","","",""
"Walter White Pez Dispenser","","",""
"Epic fight","","",""
"Hitler riding a Chocobo","","",""
"Dall.e prefers Grant Gustin over Ezra Miller confirmed","","",""
"guy fieri in yoji shinkawa style","","",""
"Popee the Performer wearing the Infinity Gauntlet","","",""
"kermit the frog in the style of “Mona Lisa”","","",""
"🤮","","",""
"In celebration of Microsoft retiring IE11 today, here's the retirement party","","",""
"Vampire Karaoke","","",""
"Cast of Roseanne visits Golden Gate Bridge","","",""
"Steven Hawking in The Office","","",""
"this goes so hard","","",""
"Austin Powers and Micheal Myers Taking a Selfie Together","","",""
"Hands 2, the sequel to Hands","","",""
"3, 2, 1, fight!","","",""
"Keanu Reeves eating corn on the cob.","","",""
"Slobodan Milošević","","",""
"Mr. Crabs found footage","","",""
"EDP445 in Paranormal Activity","","",""
"Bake Off Civil War","","",""
"Duel of the Fates?","","",""
"Saul Goodman as a Funkopop","","",""
"He-man wearing a Halloween costume","","",""
"juan domingo peron as a sith","","",""
"Saul Goodman painted by Pablo Picasso","","",""
"Ronald McDonald buck hunting","","",""
"Rock Eating raw chicken","","",""
"My attempt to do the weirdest shit possible, I think I did well.","","",""
"Didn't quite work","","",""
"Batman vs. E.T.","","",""
"Mark Twain making balloon animals","","",""
"Freddy Fazbear in iCarly","","",""
"Walter white in a hazmat suit shopping at Walmart","","",""
"💩 by Magritte [Ceci n'est pas une poop?]","","",""
"My best one so far: DIY arts and crafts instructions for an atom bomb","","",""
"Shrek on the cross","","",""
"Jesus smoking a sausage","","",""
"Trump as a Bored Ape Yacht Club NFT","","",""
"Brahma Chicken Death Metal","","",""
"Mickey Mouse made out of hair","","",""
"Banana loves apple","","",""
"Free app idea, you’re welcome","","",""
"Haunted McDonalds","","",""
"finally got it running","","",""
"haha weeb","","",""
"jabba's barbecue","","",""
"AYO THROAT GOAT","","",""
"Van Gogh Lego set","","",""
"Vincent Van Gogh Darth Vader","","",""
"JFK as an LPS toy","","",""
"Mr Blobby courtroom sketches","","",""
"Darth Vader in a garfield comic","","",""
"Michael jackson working at McDonald’s","","",""
"Xi Jinping hand shaking winnie the pooh","","",""
"New Skin reveal","","",""
"Osama Bin Laden on the Ellen Show","","",""
"Genghis Kahn eating a cheeseburger","","",""
"Ben Shapiro having a debate with Karl Marx","","",""
"Yoda in a watermelon eating contest","","",""
"Ben Shapiro as a guest judge in drag race","","",""
"Gay Sex Painting by Van Gogh","","",""
"ai really likes the demogorgon","","",""
"Byzantine Mural of Harambe","","",""
"Bong made with fish","","",""
"playing Golf in the desert.","","",""
"Dio Brando Drawn by Lisa Frank","","",""
"Spanish Inquisition with Godzilla","","",""
"Batman Greek pottery art","","",""
"peter griffin in walmart","","",""
"Fisheye lens of Dumbledore stealing Amazon packages","","",""
"Osama bin Laden Bored Ape Solana's NFT","","",""
"Garfield in court on trial","","",""
"It's Funbelievable Fitness For Kids, You Donut!","","",""
"Bob Ross painting with Sriracha hot sauce","","",""
"assembled in china","","",""
"Kanye West posing to hold up the leaning tower of pisa","","",""
"squishmallow testifying in court","","",""
"luis 👍","","",""
"Melvins eating watermelon in a crawlspace","","",""
"Dwayne Johnson sitting on a rock","","",""
"walter white playing with a Nintendo Switch","","",""
"A cat with wheels instead of feet","","",""
"Ben Shapiro as a guest judge in drag race","","",""
"well deserved","","",""
"Wookie as a pet dog","","",""
"Voldemort Swimming at the Olympics","","",""
"Michael Jackson as the Slasher in the movie Scream","","",""
"Jesus Christ as a Dragon Ball Z Character","","",""
"Squishmallow Donald Trump","","",""
"monolith attracting children","","",""
"Stephen Hawking races at Talladega","","",""
"Cthulhu Drawn by Lisa Frank","","",""
"Walter White in Naruto","","",""
"Splinter from teenage mutant ninja turtles eating pizza","","",""
"The pope on a deathmetal album cover","","",""
"I think this is how they came up with Attack on Titan","","",""
"Margot Robbie barbie doll","","",""
"It's canon now","","",""
"Winnie the Pooh at a goth convention","","",""
"Catholic Priest shooting hoops","","",""
"Darth Vader is riding a bike in the woods","","",""
"Kevin James in a coffin","","",""
"Shawn Michaels fighting Mother Teresa at Wrestlemania","","",""
"Real Houswives of Al Qaeda","","",""
"Poseidon cleaning a pool","","",""
"💩 sculpture by Michelangelo","","",""
"Finger gun showdown","","",""
"Mr. Blobby in the houses of parliament","","",""
"Agent smith preaching with mormons","","",""
"I tried…","","",""
"Joker 2 spoilers","","",""
"Moai Head in undertale","","",""
"Doge in a medieval manuscript illumination","","",""
"Demogorgon at Starbucks","","",""
"jesus on a bike stealing pyramid","","",""
"Solaire as a hedgehog","","",""
"Killer Queen eating a sandwich","","",""
"Jabba the Hut working the cash register in a grocery store","","",""
"American Girl Doll with an assault rifle","","",""
"Topiary Danny Devito","","",""
"Happy 10th anniversary to this awesome show.","","",""
"Found footage John Malkovich","","",""
"Pepe Coin","","",""
"Anime wolf girl drinking tea","","",""
"Harry Potter as a Padawan","","",""
"Gollum eating Chex Mix (it’s his favorite!!!)","","",""
"Trail cam footage of Dwayne ""The rock"" Johnson","","",""
"Walter White NFT Bored Ape Yacht Club","","",""
"Gordon freeman in breaking bad","","",""
"Good for future revolutionists","","",""
"Willem Dafoe Eating A Popsicle","","",""
"Mondays, man.","","",""
"Illidan Stormrage Skateboarding","","",""
"Batman playing Soccer","","",""
"Nicolas Cage in Skyrim","","",""
"Shrek performing surgery on a grape","","",""
"Donald Trump by Evard Munch","","",""
"Im scared","","",""
"💩by Banksy","","",""
"Tron Legacy but Sam enters with sudo","","",""
"saul goodman trail cam","","",""
"jesus driving a bike on the side of a cliff","","",""
"Cthulhu playing chess","","",""
"Linguini from Ratatouille doing Default Fortnite Dance","","",""
"Jesus using smart phone","","",""
"9/11 but Italian","","",""
"Darth vader climbing a tree","","",""
"giant home depot skeleton dominating in the NBA","","",""
"💩by Da Vinci [from the poop emoji collection at the Louvre]","","",""
"Well it's not 42 anymore","","",""
"hellraiser but with smurfs","","",""
"Bigfoot working at Wendy’s","","",""
"A story of love better than Twilight","","",""
"Michael Myers as Austin Powers","","",""
"He-Man riding a capybara","","",""
"An episode of Scooby-Doo featuring Big Bird","","",""
"James Hetfield on I Love Lucy","","",""
"Andre the Giant twerking at a civil rights march","","",""
"Mao Zedong LEGO minifigure","","",""
"Edward Munch the scream handsome squidward","","",""
"“January 6th” a picture book for toddlers about the capitol riots","","",""
"That’s why he’s the GOAT🐐","","",""
"Bob Mortimer in the bath with a scotch egg","","",""
"Nani","","",""
"Wesley Snipes in GTA San Andreas","","",""
"Jesus on a parachute","","",""
"Devourer of worlds","","",""
"Jesus holding roomba","","",""
"darth vader at a tgi fridays","","",""
"Invader Zim on American Idol","","",""
"Capitol riot flash game","","",""
"peter griffin with baby yoda","","",""
"North Korea Lego set","","",""
"john cena as a vtuber","","",""
"Mbappé swimming with dolphins","","",""
"Samus Aran working at the office","","",""
"Fisheye lens Yoda breakdancing","","",""
"Pikachu pole dancing","","",""
"A cat wearing a gimp mask","","",""
"new backrooms monster just dropped","","",""
"Pikachu on Darkthrone cover","","",""
"Santa Claus found footage","","",""
"Trailcam footage of Dean Norris looking for Minerals","","",""
"trump with banana head and a shotgun in the hands","","",""
"Mike Tyson in Jedi robes on a shrimp boat","","",""
"Meme","","",""
"Hitler puking after taking a shot of UV blue","","",""
"Michael Myers at McDonald's","","",""
"Commemorative coin of the Emperor of Mankind","","",""
"harry and the hendersons","","",""
"Stephen hawking racing in Mario kart on rainbow road 50 mm camera lens","","",""
"Diners, Drive-ins, and Dives deleted episode","","",""
"Mario wins great British bake off","","",""
"Queen Elizabeth II DJ'ing at a rave","","",""
"jesse, we need to cook.","","",""
"Joe Biden XXL Freshman 2022","","",""
"Greedo gets confused by groceries","","",""
"Skeletor at Coachella","","",""
"Hannah Montana in silent hill","","",""
"USSR propaganda posters but with Drake","","",""
"the grinch stealing halloween","","",""
"stephen hawking in subnautica","","",""
"pulp fiction as sesame street","","",""
"Security camera footage of Elmo shitting in an alley","","",""
"Woman vacuuming the surface of mars","","",""
"AMONGIUS","","",""
"Larry King in Lazytown","","",""
"Waluigi filing his taxes","","",""
"Satan reading the bible","","",""
"Varg Vikernes addressing to the Argentinian People","","",""
"DALL•E mini according to DALL•E mini","","",""
"A banana swimming in a pool","","",""
"Jesus jumps into hyperspace","","",""
"Lula da Silva and Neymar winning the fifa world cup","","",""
"Voldemort surfing","","",""
"Batman on a wedding","","",""
"Jesus eats flaming hot cheetos","","",""
"Demogorgon reading the news","","",""
"Babies with AR-15s","","",""
"Sauron birthday party","","",""
"James Charles in junji ito manga","","",""
"Jesus fights Judas in the ring","","",""
"wedding of Greta Thunberg and Pingu in las Vegas","","",""
"Justin Trudeau eats banana with the peel","","",""
"CCTV of Dalai Lama robbing a bank","","",""
"Dracula eating lunch at a buffet","","",""
"Elton John playing the banjo","","",""
"Pol Pot wearing glasses","","",""
"This is terrifying","","",""
"Dia Lipa dressed as Cardinal","","",""
"Among us zoom meeting","","",""
"Pingu in Fortnite","","",""
"Isabelle in Doom Eternal","","",""
"my reaction to thay information:","","",""
"Mulder and Scully go to the beach","","",""
"Annie Clark vs Predator","","",""
"Pingu Funko POP","","",""
"Tom Bombadils Ted talk","","",""
"Baby yoda at a rave","","",""
"Michael Scott as a mermaid","","",""
"d","","",""
"What If… Thanos was in the Bee Movie?","","",""
"Hannibal Lecter on Sesame Street","","",""
"Jesus made of cheese. Cheesus.","","",""
"Freddy Fazbear mowing the lawn","","",""
"Colonel Sanders on Cover of Muppet Christmas Album","","",""
"​","","",""
"Marneus Calgar painting a bowl of fruit (wrong but better for it)","","",""
"Aliens at a rock festival","","",""
"Abraham Lincoln holding a rocket launcher","","",""
"Dolly Parton at a seance","","",""
"Johnny Bravo in Breath of the Wild","","",""
"Walter White with the Infinity Gauntlet","","",""
"Voldemort becoming Superman","","",""
"Forrest Gump taking a shower in NYSE","","",""
"saul goodman lego minifig","","",""
"Chewbacca on Bass","","",""
"Chewbacca on Bass","","",""
"Overweight teletubby at a club","","",""
"Darth Vader Sufing","","",""
"Mario plays a role in the worst video game ever","","",""
"Jesus on MCU","","",""
"Oil painting of Postman Pat drinking a glass of wine","","",""
"Harry Potter and Kermit the frog","","",""
"jesus christ fighting darth vader","","",""
"House made out of steaks","","",""
"Shiba Inu Space Hopper","","",""
"Air conditioning unit having fun in an amusement park","","",""
"darth vader eating beans","","",""
"Walter Bang","","",""
"9/11 clash royale card","","",""
"The most popular shows on Netflix, HBO Max, Disney+, and the Fox News Channel","","",""
"Gordon Freeman as a guest star on Seinfeld","","",""
"Mozzarella toes","","",""
"Dollar store hair cut","","",""
"Super Mario Orthodox Icon","","",""
"Freddie Mercury fighting Yoda","","",""
"Waluigi robbing convenience store CCTV","","",""
"Gus Fring in Yakuza Cutscene","","",""
"Mmm tasty","","",""
"Capybara cooking with Gordon Ramsay","","",""
"Varg Vikernes in a gay bar","","",""
"Among Us painted by Picasso","","",""
"the perfect human","","",""
"Britney Spears in a pool with a raccoon","","",""
"Fisheye Walter White rapvideo","","",""
"Thanos riding a llama over the rainbow 🌈","","",""
"Santa Claus fighting in the Civil War lithograph","","",""
"Gigantic Patrick Star invading the Solar System","","",""
"Tommy Lee Jones cooking inside a volcano","","",""
"Hitler in gta V","","",""
"Dante from Devil May Cry riding a Vespa through Paris","","",""
"Darth Vader at the swimming pool","","",""
"9/11 lego set","","",""
"Merkel smoking a bong","","",""
"Ron Jeremy making macarons on the Great British Bake Off","","",""
"Oh the turned have tables","","",""
"Wallace and Gromit Necromorphs.","","",""
"Jeff Goldblum as a Mermaid","","",""
"Nerf M16","","",""
"covid virus inflatable pool toy","","",""
"Ronald McDonald fighting in the French Revolution","","",""
"friendly body horror","","",""
"this turned better I expected","","",""
"Henry VIII on Love Island","","",""
"Tom Cruise visits the moon","","",""
"Sans in Mario Party","","",""
"Thomas the Tank at hip hop concert","","",""
"Never forget","","",""
"Walter fights Vader","","",""
"Pingu at a Provisional IRA funeral","","",""
"Undertale sans in Tokyo with SpongeBob","","",""
"Darth Maul Latte Foam Art","","",""
"Darth Vader is crowned prom queen","","",""
"Mr Beast buying the Kaaba","","",""
"among us in paris","","",""
"Gollum at London Fashion Week","","",""
"Gordon Ramsay and Snoopy having an MMA fight","","",""
"among us smoking weed","","",""
"Putin doing Putin things","","",""
"Dracula's Castle in the Style of Thomas Kinkade","","",""
"Capybara at the battle of hoth","","",""
"Iron chef America with Adolf Hitler","","",""
"Jesus in Guns n Roses","","",""
"God of War: Ragnarok Leaks","","",""
"Boris Johnson playing basketball","","",""
"Barney in League of Legends","","",""
"Darth Vader eating a slice of pizza inside of an aquarium food court","","",""
"Shrek in Hamilton","","",""
"Camel Toes","","",""
"sun tzu as the spy from tf2","","",""
"Mr Blobby on Dr Phil","","",""
"Van Gogh Octopus","","",""
"pfpsubmission","","",""
"Gauguin Donald Trump","","",""
"hitler and stalin kissing","","",""
"The Power Rangers fight in the battle of Gettysburg","","",""
"Spider-man mixologist","","",""
"Darth Vader fighting Gordon Ramsay","","",""
"Kazuya Mishima in Walmart","","",""
"Donald Trump made of sushi","","",""
"David Hasselhoff performing on the Theodosian Walls during the siege of Constatinople in 1453","","",""
"The Pope and Joe Biden riding a motorcycle on the moon","","",""
"Optimus Prime in Mister Rogers' Neighborhood","","",""
"Dj Khaled origami","","",""
"The people who downvote my posts.","","",""
"Dante’s Inferno Guy Fieri","","",""
"Thanos twerking on spidermans dead body","","",""
"President Borat gives his state of the union address","","",""
"Peter Griffin at the assassination of Archduke Franz Ferdinand","","",""
"ellen degeneres in the Backrooms with fisheye lens","","",""
"Picasso painting of Jesus Christ going ice fishing","","",""
"Roman mosaic of Donald Trump","","",""
"Monet Painting of Zuko","","",""
"Marilyn Manson enjoying butter","","",""
"morbius getting a subway sandwich","","",""
"Walter White in a manga panel","","",""
"Thanos at Gay pride","","",""
"Milo Yiannopoulis funko pop","","",""
"Peter Kay winning Miss Universe","","",""
"war criminal attending Met Gala","","",""
"Colonel Sanders Transformer","","",""
"The Stig lost in Waitrose","","",""
"Stephen Hawking doing a wheelie","","",""
"Ronald McDonald drinking toilet water","","",""
"drag queen Santa","","",""
"Eevee in FNAF","","",""
"Fisheye lens of Thanos robbing a bank","","",""
"huh","","",""
"The cast of Breaking Bad in Lunch Atop A Skyscraper","","",""
"Slender man in a pool float","","",""
"Peter Griffin as a guest on Ellen","","",""
"One Direction Vs. BTS tug of war","","",""
"Guy Fieri Stamp Collection","","",""
"Obama Riding a Gryphon in Space","","",""
"Jabba the Hutt banksy art","","",""
"French president in Play-Doh","","",""
"World peace in pink floyd album cover","","",""
"Jerry Seinfeld sinking in quicksand","","",""
"DnD Kirby","","",""
"Turtle Beach Jordans","","",""
"Paranoid furry convention","","",""
"""apple with a photorealistic face""","","",""
"Bojo Gta V Loading Screen","","",""
"CCTV Friedrich Nietzsche stealing a car","","",""
"Captain Jack Sparrow Nutcracker Figurine","","",""
"Gritty Smash Bros. Ultimate","","",""
"kiryu kazuma in a shopping cart","","",""
"Walter White eating Pringles","","",""
"A man wearing a shirt but the shirt is made of cheese","","",""
"Gandalf addresses European Parliament","WontThinkStraight","EU: Should we pass this legislation? Gandalf: EU shalt not pass.","6"
"Catdog Silent Hill","","",""
"Regular Show featuring Rick Astley","","",""
"beer","","",""
"Roman mosaic of a wasp eating a burger","","",""
"Freddy Fazbear at a basketball court","","",""
"grandpa demon","","",""
"pfpsubmission","","",""
"Nicki Minaj Roblox concert","","",""
"Chernobyl Lego Set","","",""
"Sunset over a sea of baked beans","","",""
"👾 by Van Gogh","","",""
"Sleeveless Hagrid riding a Harley davidson","","",""
"Hagrid with Terrorists in Afghanistan","","",""
"Jeremy Clarkson in Argentina Shirt","","",""
"Pixar’s WWIII","","",""
"Mcdonald's at a Jewish concentration camp","","",""
"ass","","",""
"Darth Vader Crossing the Alps by Jacques-Louis David","","",""
"Teletubbies nuclear apocalypse","","",""
"Annoying orange in sausage party","","",""
"KKK rally in tie-dye robes","","",""
"Jurassic Park on ice","","",""
"Darth Vader by Pablo Picasso","","",""
"Giant duck outside 10 Downing Street","","",""
"If the hat does not fit, you must acquit","","",""
"Elon Musk Holding a Goldfish Bowl in Space","","",""
"Donald Trump meets pingu","","",""
"ronald mcdonald and pope francisco","","",""
"Frida Kahlo fighting a robot on the moon","","",""
"Among Us in ancient Egypt","","",""
"Peter Cottontail in communist propaganda poster","","",""
"best kebab","","",""
"Synthwave Mandalorian","","",""
"Elite is Hogwarts","","",""
"baby CEO","","",""
"Sauron by Bruce Timm","","",""
"barney in Jurassic park","","",""
"kermit crucified at a disneyland park","","",""
"Worst Episode Ever","","",""
"they did surgery on a grape","","",""
"Mike Wazowski as the eye of sauron","","",""
"Adolf Hitler wearing a bikini","","",""
"Gary Busey in Toy Story","","",""
"Saul Goodman Youtooz","","",""
"Blippi at a gas station","","",""
"CEO of Racism","","",""
"CCTV footage of Lightning McQueen hitting pedestrians","","",""
"Kim Jong Un at Burning Man","","",""
"The last supper at Taco Bell","","",""
"Bowser in a inflatable","","",""
"Jeffrey Epstein holding on a kid","","",""
"Joaquin Phoenix Joker by Bruce Timm","","",""
"9/11 in baroque","","",""
"Jesus Christ playing poker","","",""
"Colonel Sanders Clash Royale Card","","",""
"walter white kissing saul goodman from better call saul","","",""
"David Bowie as a Jedi in Greenwich Village, NYC of the 1950's.","","",""
"Smurf prostitution in detroit","","",""
"Hulk Hogan as Captain America","","",""
"Cows made of old pants","","",""
"ham committee","","",""
"Jesus riding a velociraptor in medieval painting","","",""
"Capitol riot the musical","","",""
"Papa smurf Crashing PT Cruiser Into Lake","","",""
"walle in 80s strip club","","",""
"nigel thornberry trail cam ended up way more disturbing than i anticipated","","",""
"Bigfoot Sightings","","",""
"Shrek in Jojo's Bizarre Adventure","","",""
"Jesus Kickflip","","",""
"The G-Man in FNAF","","",""
"Alien Invasion by Van Gogh","","",""
"Pink Panther in Gotham","","",""
"i smell..... CAP","","",""
"Phantom of the Oprah","","",""
"Dalai Lama vs Kermit","","",""
"Forrest Gump with the Infinity Gauntlet","","",""
"dancing in pink","","",""
"xenomorph in a shounen manga pannel","","",""
"Hipster Hitler","","",""
"Macho Man Randy Savage apple picking","","",""
"Darth Vader riding a trex","","",""
"Gordon Ramsay fighting a dragon (and cooking it?)","","",""
"Team Umizoomi bootleg merchandise.","","",""
"Dark Vador in Minecraft","","",""
"spooky Jean-Luc Mélenchon","","",""
"Finger Toes","","",""
"Tyler the Creator at Chuck E Cheese","","",""
"Gordon Ramsay eating a plate","","",""
"Slenderman at a pool party","","",""
